AltitudeVariation;VehicleSpeedInstantaneous;VehicleSpeedAverage;VehicleSpeedVariance;VehicleSpeedVariation;LongitudinalAcceleration;EngineLoad;EngineCoolantTemperature;ManifoldAbsolutePressure;EngineRPM;MassAirFlow;IntakeAirTemperature;VerticalAcceleration;FuelConsumptionAverage;roadSurface;traffic;drivingStyle;source_file;roadSurface_original
-0,9000244;12,61007977;32,90630309;753,7055374;-3,60287952;0,3359;24,70588303;78,0;103,0;882,0;4,949999809;17,0;-0,1055;13,60345745;0;;;;SmoothCondition
-0,9000244;9,232379913;31,94553516;742,7049096;-3,377699857;0,3906;25,09803963;78,0;101,0;871,0;4,679999828;15,0;-0,1367;13,626297;0;;;;SmoothCondition
-0,7999878;6,980579853;30,97726118;733,7100031;-2,25180006;0,4101;27,05882454;78,0;100,0;873,0;5,050000191;16,0;-0,1367;13,68176365;0;;;;SmoothCondition
-0,7000122;5,629499912;30,02024618;726,2332255;-1,351079941;0,3789;31,76470566;78,0;100,0;839,0;4,96999979;16,0;-0,1133;13,73593998;0;;;;SmoothCondition
-0,6000366;6,305039883;29,11577315;719,1117034;0,675539971;0,3711;26,27450943;78,0;100,0;953,0;8,859999657;16,0;-0,082;13,81352615;0;;;;SmoothCondition
-0,3999634;8,106479645;28,28260722;711,6517321;1,801439762;0,332;26,27450943;78,0;101,0;1189,0;6,829999924;19,0;-0,0391;13,86847305;0;;;;SmoothCondition
-0,2999878;8,331659317;27,49072423;704,8847832;0,225179672;0,2617;23,92156982;78,0;100,0;1246,0;8,079999924;18,0;-0,0078;13,93117332;0;;;;SmoothCondition
-0,2000122;9,90791893;26,72886526;696,1238286;1,576259613;0,2305;32,15686417;78,0;101,0;1522,0;11,39000034;19,0;-0,0039;13,99854088;0;;;;SmoothCondition
-0,2000122;11,48418045;25,98952428;685,138653;1,57626152;0,3203;19,2156868;78,0;104,0;1676,0;12,51000023;20,0;-0,043;14,06184673;0;;;;SmoothCondition
-0,2000122;11,0338192;25,23141834;672,5466013;-0,45036125;0,3398;3,137254953;78,0;105,0;1453,0;9,970000267;20,0;-0,0352;14,12277794;0;;;;SmoothCondition
-0,2000122;9,682740211;24,46205336;660,158072;-1,351078989;0,2812;18,4313736;78,0;103,0;1378,0;8,739999771;19,0;-0,0195;14,18210697;0;;;;SmoothCondition
-0,1000366;10,5834589;23,70019437;645,6572798;0,900718689;0,4023;27,45098114;78,0;102,0;1575,0;9,819999695;18,0;-0,043;14,23694134;0;;;;SmoothCondition
-0,2999878;11,70935917;22,94208835;628,4936589;1,12590027;0,4883;22,74509811;78,0;103,0;1770,0;11,89999962;19,0;-0,0781;14,29646111;0;;;;SmoothCondition
-0,3999634;13,06044006;22,17647638;607,5192389;1,35108089;0,6015;18,8235302;78,0;105,0;1929,0;13,77999973;20,0;-0,1211;14,35855484;0;;;;SmoothCondition
-0,7000122;13,73598003;21,39960545;583,4166462;0,67553997;0,6015;14,50980377;77,0;107,0;2029,0;14,31999969;20,0;-0,1016;14,41872025;0;;;;SmoothCondition
-0,5;14,41152;20,61147542;556,0860914;0,67553997;0,7109;14,50980377;77,0;109,0;2104,0;15,5;20,0;-0,1875;14,47896481;0;;;;SmoothCondition
-0,4000244;15,08705902;19,81959252;526,0836425;0,67553902;0,7812;12,54901981;78,0;110,0;2068,0;15,32999992;20,0;-0,2422;14,53835678;0;;;;SmoothCondition
-0,3999634;13,96115971;18,99393247;493,6323495;-1,12589931;0,7304;3,137254953;78,0;110,0;1826,0;13,85999966;21,0;-0,2344;14,59923553;0;;;;SmoothCondition
-0,2999878;12,38489914;18,13824844;459,7136216;-1,57626057;0,6445;11,37254906;78,0;107,0;1734,0;11,93000031;18,0;-0,207;14,6566534;0;;;;SmoothCondition
-0,2999878;13,51079941;17,29757646;423,7846464;1,12590027;0,5547;14,90196133;78,0;105,0;1779,0;11,56000042;17,0;-0,1484;14,71223736;0;;;;SmoothCondition
-0,5;13,06044006;16,43813953;385,37098;-0,45035935;0,5234;12,15686321;78,0;105,0;1900,0;11,97999954;17,0;-0,1445;14,76530933;0;;;;SmoothCondition
-0,3000488;13,28561974;15,56744362;343,9251958;0,22517968;0,4961;8,627450943;78,0;105,0;1874,0;11,90999985;18,0;-0,1211;14,81773567;0;;;;SmoothCondition
-0,2000122;12,15971947;14,67798271;301,012475;-1,12590027;0,5195;11,76470566;78,0;104,0;1703,0;11,59000015;18,0;-0,1328;14,8723793;0;;;;SmoothCondition
0,0999756;10,80864048;13,77726276;257,773125;-1,35107899;0,5742;7,843137264;78,0;103,0;1576,0;10,31000042;17,0;-0,1719;14,92523003;0;;;;SmoothCondition
0,0;10,35828018;12,91031972;217,1776557;-0,4503603;0,5586;16,86274529;78,0;102,0;1423,0;8,470000267;17,0;-0,2227;14,97253036;0;;;;SmoothCondition
0,0;9,682740211;12,07715374;179,5852358;-0,675539969;0,6328;10,58823586;78,0;101,0;1321,0;8,659999847;16,0;-0,2852;15,02067566;0;;;;SmoothCondition
0,0;8,331659317;11,24398772;142,8704569;-1,351080894;0,7305;12,94117641;78,0;100,0;1200,0;6,440000057;16,0;-0,332;15,06448078;0;;;;SmoothCondition
-0,2000122;7,205760002;10,42583375;108,0662397;-1,125899315;0,8086;18,8235302;78,0;101,0;1017,0;9,239999771;15,0;-0,3555;15,13012695;0;;;;SmoothCondition
-0,2999878;6,079859734;9,637703734;76,50044423;-1,125900268;0,7851;25,09803963;78,0;100,0;868,0;4,360000134;16,0;-0,3516;15,16713333;0;;;;SmoothCondition
-0,2999878;5,179140091;8,969669785;54,87452518;-0,900719643;0,7851;24,31372643;78,0;101,0;843,0;6,25;15,0;-0,3516;15,23018074;0;;;;SmoothCondition
-0,2999878;4,053239822;8,436743766;42,58527256;-1,125900269;0,8945;26,27450943;78,0;100,0;845,0;4,96999979;15,0;-0,3945;15,29270363;0;;;;SmoothCondition
-0,4000244;0,0;7,967618781;36,98290095;-4,053239822;0,9336;26,27450943;78,0;100,0;824,0;4,920000076;15,0;-0,4297;15,36389637;0;;;;SmoothCondition
-0,5;0,0;7,626095802;35,28188583;0,0;1,0156;27,05882454;78,0;100,0;824,0;4,659999847;15,0;-0,4687;15,36389637;0;;;;SmoothCondition
-0,5;0,0;7,397162801;35,5815813;0,0;1,0156;27,05882454;78,0;100,0;804,0;4,46999979;15,0;-0,4844;15,36389637;0;;;;SmoothCondition
-0,5;0,0;7,232030819;36,37442888;0,0;1,0078;27,05882454;78,0;100,0;798,0;5,039999962;16,0;-0,5;15,36389637;0;;;;SmoothCondition
-0,4000244;0,0;7,130699823;37,22796605;0,0;1,0078;26,66666794;78,0;100,0;800,0;5,050000191;16,0;-0,4961;15,36389637;0;;;;SmoothCondition
-0,2999878;0,0;7,085663821;37,75530879;0,0;0,9453;27,84313774;78,0;100,0;797,0;4,539999962;16,0;-0,4609;15,36389637;0;;;;SmoothCondition
-0,2000122;0,0;7,06314582;38,04837247;0,0;0,9336;27,05882454;78,0;100,0;799,0;4,610000134;16,0;-0,457;15,36389637;0;;;;SmoothCondition
0,0;0,0;7,06314582;38,04837247;0,0;0,9023;29,41176605;78,0;100,0;789,0;4,539999962;16,0;-0,4531;15,36389637;0;;;;SmoothCondition
0,0;0,0;7,06314582;38,04837247;0,0;0,9023;27,05882454;78,0;100,0;839,0;4,369999886;16,0;-0,4766;15,36389637;0;;;;SmoothCondition
0,0;0,0;7,06314582;38,04837247;0,0;0,8906;28,62745094;78,0;100,0;822,0;4,869999886;17,0;-0,457;15,36389637;0;;;;SmoothCondition
0,0;0,0;7,06314582;38,04837247;0,0;0,8633;22,35294151;78,0;100,0;822,0;5,050000191;16,0;-0,4453;15,44469929;0;;;;SmoothCondition
0,0;0,0;7,06314582;38,04837247;0,0;0,7851;39,60784531;78,0;100,0;833,0;4,610000134;17,0;-0,418;15,51350212;0;;;;SmoothCondition
0,0;0,0;7,06314582;38,04837247;0,0;0,7461;27,84313774;78,0;100,0;845,0;5,840000153;17,0;-0,4141;15,58045197;0;;;;SmoothCondition
0,2999878;6,530220032;7,171982821;37,19558012;6,530220032;0,793;19,2156868;78,0;100,0;960,0;5,409999847;18,0;-0,4141;15,62742138;0;;;;SmoothCondition
0,2000122;6,530220032;7,280819821;36,31869525;0,0;0,7656;25,49019623;78,0;100,0;880,0;4,340000153;16,0;-0,3984;15,66140366;0;;;;SmoothCondition
0,2000122;6,079859734;7,382150817;35,4342188;-0,450360298;0,7305;25,49019623;78,0;100,0;849,0;5,019999981;17,0;-0,3711;15,70377254;0;;;;SmoothCondition
0,2000122;5,854679585;7,47972881;34,54041761;-0,225180149;0,6133;29,80392265;78,0;100,0;849,0;5,039999962;17,0;-0,3203;15,74606323;0;;;;SmoothCondition
0,2999878;6,755399704;7,592318805;33,58817556;0,900720119;0,5391;25,49019623;78,0;100,0;999,0;8,130000114;17,0;-0,2461;15,80899525;0;;;;SmoothCondition
0,2000122;8,556839943;7,734932804;32,60625473;1,801440239;0,4805;31,76470566;78,0;102,0;1277,0;8,600000381;19,0;-0,2422;15,86273766;0;;;;SmoothCondition
0,2000122;11,0338192;7,918829791;31,74226117;2,476979257;0,3906;25,49019623;78,0;106,0;1927,0;11,73999977;19,0;-0,1797;15,91587639;0;;;;SmoothCondition
0,2000122;13,96115971;8,151515786;31,24316489;2,92734051;0,3008;21,96078491;78,0;110,0;1927,0;13,59000015;21,0;-0,1602;15,9678154;0;;;;SmoothCondition
0,2000122;15,98777962;8,41797878;31,08553217;2,02661991;0,2539;0,0;78,0;112,0;1222,0;18,54999924;21,0;-0,1328;16,02383423;0;;;;SmoothCondition
-0,3999634;16,21295929;8,556839768;32,09090089;0,22517967;0,1484;57,64706039;78,0;111,0;1222,0;8,840000153;22,0;-0,0898;16,03040695;0;;;;SmoothCondition
-0,4000244;18,6899395;8,669429764;33,62497313;2,47698021;0,0781;45,88235474;78,0;122,0;1436,0;17,47999954;19,0;-0,0586;16,0728035;0;;;;SmoothCondition
-0,5;22,74317932;8,812043763;36,44554618;4,05323982;0,043;29,41176605;78,0;120,0;1932,0;16,38999939;21,0;-0,0391;16,10015869;0;;;;SmoothCondition
-0,5999756;26,57123947;8,969669756;40,59776843;3,82806015;0,1133;7,843137264;78,0;111,0;1967,0;14,34000015;20,0;-0,0273;16,10807228;0;;;;SmoothCondition
-0,7999878;27,69713783;9,097271729;44,44804539;1,12589836;0,1875;0,0;78,0;111,0;1846,0;19,37000084;19,0;-0,0469;16,13588142;0;;;;SmoothCondition
-0,5999756;68,90507507;60,08552793;17,32627755;0,45035553;0,1562;22,35294151;82,0;123,0;2166,0;28,60000038;12,0;0,0703;15,6681385;0;;;;SmoothCondition
-0,2000122;68,67989349;60,12681084;17,94218245;-0,22518158;0,25;32,94117737;82,0;134,0;2180,0;28,70999908;12,0;0,0625;15,60952187;0;;;;SmoothCondition
0,9000244;69,13024902;60,1793527;18,73307937;0,45035553;0,25;34,11764908;82,0;140,0;2188,0;29,96999931;12,0;0,1289;15,54196453;0;;;;SmoothCondition
1,0;69,58061981;60,27693068;20,00823613;0,45037079;0,3242;28,23529434;82,0;137,0;2186,0;20,88999939;12,0;0,0859;15,44397449;0;;;;SmoothCondition
1,2000122;69,80579376;60,36700268;21,25061912;0,22517395;0,2031;9,8039217;82,0;117,0;2159,0;22,81999969;12,0;0,0117;15,39056206;0;;;;SmoothCondition
1,2999878;68,67989349;60,45707461;22,27023893;-1,12590027;0,2734;23,92156982;83,0;125,0;2127,0;21,15999985;12,0;0,0117;15,31545353;0;;;;SmoothCondition
1,1000366;68,00435638;60,56215852;23,19830209;-0,67553711;0,3125;0,0;83,0;115,0;2089,0;23,13999939;12,0;-0,0234;15,26533604;0;;;;SmoothCondition
0,3000488;65,97773743;60,60719452;23,56854205;-2,02661895;0,3203;0,0;83,0;112,0;2029,0;23,37999916;12,0;-0,0781;15,22029114;0;;;;SmoothCondition
-0,1999512;64,62665558;60,64847749;23,8003142;-1,35108185;0,3164;0,0;83,0;112,0;1982,0;22,34000015;13,0;-0,0469;15,17604065;0;;;;SmoothCondition
-0,7000122;62,37486267;60,65223058;23,8126186;-2,25179291;0,3008;20,3921566;83,0;119,0;1968,0;25,0;12,0;-0,2382;15,17271042;0;;;;SmoothCondition
-1,0999756;62,60003281;60,65598342;23,82661229;0,22517014;0,3633;0,784313738;82,0;115,0;1951,0;21,97999954;12,0;-0,2656;15,1399765;0;;;;SmoothCondition
-1,4000244;61,92449951;60,64472453;23,78970041;-0,6755333;0,3476;3,529411793;82,0;113,0;1934,0;21,35000038;12,0;-0,3085;15,08078671;0;;;;SmoothCondition
-1,4000244;62,8252182;60,62971249;23,70914342;0,90071869;0,4453;18,4313736;82,0;116,0;1969,0;19,46999931;12,0;-0,2031;15,01140785;0;;;;SmoothCondition
-1,6000366;63,7259407;60,61470057;23,60062738;0,9007225;0,5039;21,56862831;82,0;116,0;2019,0;21,54000092;12,0;-0,2187;14,93214607;0;;;;SmoothCondition
-2,0;65,07701874;60,6184536;23,63381572;1,35107804;0,5547;24,70588303;82,0;122,0;2059,0;22,87000084;12,0;-0,1874;14,8746109;0;;;;SmoothCondition
-2,2999878;66,65327454;60,64847755;23,94641642;1,5762558;0,6172;22,74509811;82,0;122,0;2089,0;19,29000092;12,0;-0,2031;14,79206276;0;;;;SmoothCondition
-2,7000122;66,42809296;60,68225454;24,2726964;-0,22518158;0,6484;0,0;81,0;112,0;2079,0;21,87999916;12,0;-0,2695;14,72021103;0;;;;SmoothCondition
-3,2000122;64,85183716;60,69726652;24,38602566;-1,5762558;0,6406;0,0;81,0;111,0;2031,0;20,62000084;13,0;-0,2421;14,64719296;0;;;;SmoothCondition
-3,2000122;64,17630005;60,74230258;24,57888079;-0,67553711;0,6484;38,03921509;81,0;121,0;2036,0;27,62999916;12,0;-0,2773;14,60358047;0;;;;SmoothCondition
-3,2999878;65,07701874;60,83612754;24,85998448;0,90071869;0,6406;19,2156868;81,0;137,0;2052,0;29,36000061;12,0;-0,2421;14,56443501;0;;;;SmoothCondition
-3,2000122;65,07701874;60,95622355;25,00115944;0,0;0,668;33,72549057;80,0;133,0;2045,0;20,71999931;12,0;-0,2148;14,49854946;0;;;;SmoothCondition
-3,0999756;65,07701874;61,08382556;25,06057458;0,0;0,6289;42,74509811;80,0;129,0;2024,0;28,35000038;12,0;-0,2304;14,45787525;0;;;;SmoothCondition
-2,7999878;63,27557755;61,18890959;24,84399933;-1,80144119;0,6601;32,54901886;80,0;142,0;2009,0;30,13999939;12,0;-0,2773;14,41966248;0;;;;SmoothCondition
-1,7000122;62,8252182;61,29399363;24,50870904;-0,45035935;0,6445;0,392156869;79,0;143,0;1992,0;27,06999969;12,0;-0,3085;14,37623596;0;;;;SmoothCondition
-1,6000366;61,47413635;61,39907761;23,86219285;-1,35108185;0,6719;0,0;79,0;112,0;1921,0;20,75;11,0;-0,3242;14,31343079;0;;;;SmoothCondition
-1,0;58,99715805;61,45912565;23,34516277;-2,4769783;0,6016;0,0;79,0;111,0;1856,0;19,78000069;12,0;-0,3593;14,25010681;0;;;;SmoothCondition
0,0999756;56,97053528;61,46663164;23,27314309;-2,02662277;0,5508;38,03921509;79,0;111,0;1810,0;22,79999924;12,0;-0,3749;14,2010088;0;;;;SmoothCondition
0,6000366;57,19572067;61,45161972;23,38956576;0,22518539;0,5351;18,8235302;79,0;124,0;1748,0;22,26000023;12,0;-0,332;14,15243435;0;;;;SmoothCondition
0,5999756;57,19572067;61,42534873;23,57415558;0,0;0,5039;5,882352829;79,0;112,0;1792,0;19,40999985;12,0;-0,3242;14,09366894;0;;;;SmoothCondition
0,1000366;56,52017593;61,39907773;23,79343773;-0,67554474;0,5469;32,94117737;79,0;124,0;1785,0;22,75;12,0;-0,0781;14,05117416;0;;;;SmoothCondition
0,0999756;57,19572067;61,40658379;23,72577194;0,67554474;0,4726;38,03921509;78,0;131,0;1844,0;24,68000031;12,0;0,0273;14,01373196;0;;;;SmoothCondition
-0,0999756;58,32162094;61,4628788;23,17595544;1,12590027;0,4609;33,72549057;78,0;131,0;1844,0;25,95999908;12,0;0,082;13,97711468;0;;;;SmoothCondition
-0,5999756;59,67269897;61,56045678;22,23001626;1,35107803;0,3945;32,54901886;78,0;134,0;1880,0;25,94000053;12,0;-0,0039;13,94043159;0;;;;SmoothCondition
0,0;59,89787674;61,65803477;21,30940099;0,22517777;0,3945;26,66666794;78,0;127,0;1891,0;20,12000084;12,0;-0,0195;13,8862915;0;;;;SmoothCondition
0,0999756;60,12305832;61,75185973;20,47038875;0,22518158;0,4062;8,627450943;78,0;115,0;1898,0;17,40999985;12,0;-0,0547;13,81819439;0;;;;SmoothCondition
-0,2000122;59,44752121;61,81566079;19,91885284;-0,67553711;0,418;0,0;78,0;111,0;1889,0;20,73999977;11,0;-0,0859;13,76935768;0;;;;SmoothCondition
-0,4000244;58,32162094;61,86069686;19,47298303;-1,12590027;0,4336;0,0;78,0;110,0;1837,0;19,55999947;11,0;-0,1367;13,70495796;0;;;;SmoothCondition
-0,3999634;55,61945724;61,8794618;19,21293643;-2,7021637;0,5664;0,0;78,0;109,0;1738,0;18,37999916;12,0;-0,1445;13,65771389;0;;;;SmoothCondition
-0,2999878;52,6921196;61,84943778;19,71804892;-2,92733764;0,6172;14,11764717;78,0;110,0;1623,0;18,42000008;12,0;-0,1328;13,59790325;0;;;;SmoothCondition
-0,0999756;51,11585999;61,77813085;20,95932847;-1,57625961;1,0268;0,0;78,0;109,0;1317,0;18,19000053;12,0;-0,3359;13,54076862;0;;;;SmoothCondition
0,0;42,3338356;61,56420981;26,58060929;-8,78202439;1,2923;19,2156868;78,0;105,0;920,0;11,03999996;11,0;-0,5234;13,44789696;0;;;;SmoothCondition
0,0999756;29,04821777;61,12510885;43,65947491;-13,28561783;1,4524;22,35294151;78,0;103,0;920,0;9,270000458;9,0;-0,6015;13,36782742;0;;;;SmoothCondition
-0,2999878;20,49137878;60,52838186;70,88667939;-8,55683899;1,5657;23,92156982;78,0;103,0;897,0;9,100000381;9,0;-0,6953;13,32324219;0;;;;SmoothCondition
-0,2000122;14,8618803;59,81906489;105,5576129;-5,62949848;1,5657;23,52941132;78,0;103,0;895,0;8,840000153;10,0;-0,6445;13,29615879;0;;;;SmoothCondition
0,0;11,48418045;59,04594693;144,4831115;-3,37769985;1,5461;18,8235302;78,0;103,0;883,0;8,909999847;10,0;-0,6171;13,29280663;0;;;;SmoothCondition
-0,4000244;10,13309956;58,24280491;184,3685312;-1,35108089;1,4602;29,41176605;78,0;113,0;1492,0;16,15999985;10,0;-0,5624;13,31322575;0;;;;SmoothCondition
-0,4000244;11,70935917;57,45842789;220,4391534;1,57625961;1,4407;29,41176605;79,0;129,0;1728,0;22,62999916;13,0;-0,5195;13,33105564;0;;;;SmoothCondition
-0,4000244;14,8618803;56,71908696;250,5841872;3,15252113;1,4407;11,76470566;79,0;125,0;2154,0;25,93000031;14,0;-0,5156;13,34750748;0;;;;SmoothCondition
-0,6000366;15,53741932;55,98725193;278,6579236;0,67553902;1,4485;11,37254906;79,0;125,0;2194,0;19,82999992;13,0;-0,5156;13,34701157;0;;;;SmoothCondition
-0,6000366;14,41152;55,23665191;307,1793473;-1,12589932;1,3586;30,98039246;79,0;116,0;2042,0;24,14999962;12,0;-0,5156;13,35645294;0;;;;SmoothCondition
-0,5999756;15,53741932;54,50856997;333,0833675;1,12589932;1,3782;0,0;79,0;133,0;2352,0;29,20000076;13,0;-0,5663;13,36694622;0;;;;SmoothCondition
-0,5;17,33885956;53,81051203;355,6279555;1,80144024;1,2844;59,60784531;79,0;125,0;1435,0;13,47000027;11,0;-0,5234;13,35870552;0;;;;SmoothCondition
-0,5;18,91511917;53,13121904;375,2150211;1,57625961;1,3665;10,98039246;79,0;117,0;1451,0;17,95999908;11,0;-0,5351;13,35194111;0;;;;SmoothCondition
-0,5;20,94173813;52,48195006;391,5723433;2,02661896;1,4251;0,0;79,0;115,0;1480,0;16,42000008;12,0;-0,5624;13,36931229;0;;;;SmoothCondition
-0,0999756;19,36548042;51,76512702;407,9791353;-1,57625771;1,4797;0,0;79,0;110,0;1343,0;11,89999962;12,0;-0,5898;13,35710526;0;;;;SmoothCondition
-0,0999756;17,11367989;50,98825601;425,2918473;-2,25180053;1,4719;0,0;79,0;105,0;1170,0;11,85999966;10,0;-0,6132;13,35793877;0;;;;SmoothCondition
-0,2000122;14,41152;50,13257208;443,5281417;-2,70215989;1,4055;27,05882454;79,0;104,0;1002,0;10,81999969;10,0;-0,5429;13,37383461;0;;;;SmoothCondition
-0,0999756;13,73598003;49,24686414;460,4301513;-0,67553997;1,3352;17,64705849;79,0;105,0;1004,0;9,869999886;10,0;-0,5703;13,37456703;0;;;;SmoothCondition
-0,0999756;13,06044006;48,3311322;475,8081153;-0,67553997;1,3196;24,70588303;79,0;104,0;914,0;8,890000343;10,0;-0,5468;13,37244225;0;;;;SmoothCondition
-0,1000366;12,61007977;47,40038821;489,6904501;-0,45036029;0,9646;44,70588303;79,0;103,0;879,0;8,600000381;10,0;-0,4062;13,37169456;0;;;;SmoothCondition
0,0;10,80864048;46,4321143;503,5930125;-1,80143929;0,746;22,35294151;79,0;103,0;1030,0;10,22999954;10,0;-0,3008;13,37883759;0;;;;SmoothCondition
0,1000366;8,106479645;45,4225574;519,063153;-2,702160835;0,6601;23,13725471;79,0;103,0;907,0;8,960000038;11,0;-0,2656;13,40209961;0;;;;SmoothCondition
-0,0999756;6,755399704;44,38297658;533,7792673;-1,351079941;0,4883;29,80392265;79,0;103,0;919,0;9,340000153;10,0;-0,1836;13,4413681;0;;;;SmoothCondition
0,0;6,755399704;43,33588958;545,9001121;0,0;0,4336;25,49019623;79,0;104,0;1067,0;11,42000008;11,0;-0,1914;13,46855736;0;;;;SmoothCondition
0,0999756;7,656119347;42,30006167;554,5105157;0,900719643;0,418;24,31372643;79,0;105,0;1162,0;13,06000042;11,0;-0,1953;13,51192093;0;;;;SmoothCondition
0,2000122;8,331659317;41,29425777;561,2437079;0,67553997;0,4765;23,52941132;79,0;108,0;1265,0;14,39000034;12,0;-0,2422;13,5459795;0;;;;SmoothCondition
0,2000122;9,232379913;40,31472483;565,5990563;0,900720596;0,4805;20,3921566;79,0;107,0;1378,0;12,31000042;12,0;-0,2656;13,56715298;0;;;;SmoothCondition
0,2000122;10,35828018;39,38773387;568,7726093;1,125900267;0,4531;15,68627453;79,0;109,0;1510,0;14,86999989;11,0;-0,2578;13,58981419;0;;;;SmoothCondition
-0,0999756;10,5834589;38,48701393;571,2133772;0,22517872;0,5547;11,37254906;79,0;108,0;1562,0;13,25;12,0;-0,3242;13,60748005;0;;;;SmoothCondition
-0,5;10,35828018;37,62007089;574,1879692;-0,22517872;0,7304;0,0;79,0;106,0;1470,0;13,84000015;11,0;-0,4023;13,6425972;0;;;;SmoothCondition
-0,7000122;9,232379913;36,73061;576,4658347;-1,125900267;0,7343;18,03921509;79,0;103,0;1049,0;8,789999962;11,0;-0,4062;13,68529987;0;;;;SmoothCondition
-0,5;6,305039883;35,80361901;580,5238772;-2,92734003;0,9296;24,31372643;79,0;103,0;846,0;8,300000191;10,0;-0,5039;13,71657658;0;;;;SmoothCondition
-0,5;3,152519941;34,80907404;585,2116783;-3,152519942;0,9179;21,56862831;79,0;103,0;845,0;8,350000381;10,0;-0,4922;13,76141834;0;;;;SmoothCondition
-0,4000244;1,12590003;33,76574003;589,1618187;-2,026619911;0,8984;24,70588303;79,0;102,0;808,0;7,940000057;11,0;-0,4648;13,76141834;0;;;;SmoothCondition
-0,4000244;0,0;32,68112305;590,6727575;-1,12590003;0,8359;26,66666794;79,0;102,0;808,0;7,579999924;11,0;-0,4531;13,76141834;0;;;;SmoothCondition
-0,3000488;0,0;31,57023514;587,9592729;0,0;0,7851;25,49019623;80,0;102,0;805,0;7,820000172;11,0;-0,4141;13,76141834;0;;;;SmoothCondition
-0,3000488;0,0;30,46310026;583,0112159;0,0;0,7734;24,70588303;80,0;102,0;795,0;7,550000191;11,0;-0,4141;13,76141834;0;;;;SmoothCondition
-0,1000366;0,0;29,38223631;577,5081521;0,0;0,7539;26,66666794;80,0;102,0;801,0;7,800000191;11,0;-0,3984;13,76141834;0;;;;SmoothCondition
0,0999756;0,0;28,3126313;570,4580783;0,0;0,75;27,05882454;80,0;102,0;802,0;7,989999771;11,0;-0,3984;13,76141834;0;;;;SmoothCondition
0,0999756;0,0;27,22801433;559,9394558;0,0;0,6757;25,49019623;80,0;102,0;799,0;7,789999962;11,0;-0,3711;13,76141834;0;;;;SmoothCondition
0,0999756;0,0;26,14339735;547,0281674;0,0;0,6054;25,09803963;80,0;102,0;800,0;6,760000229;11,0;-0,3242;13,76141834;0;;;;SmoothCondition
0,0999756;0,0;25,05878037;531,7242134;0,0;0,5625;26,27450943;80,0;102,0;801,0;7,550000191;11,0;-0,2852;13,76141834;0;;;;SmoothCondition
0,0;0,0;24,00418741;516,4816525;0,0;0,6133;25,88235283;80,0;102,0;801,0;7,050000191;11,0;-0,293;13,76141834;0;;;;SmoothCondition
0,0;0,0;22,95710044;499,5891968;0,0;0,6484;27,05882454;80,0;102,0;796,0;7,840000153;11,0;-0,2852;13,76141834;0;;;;SmoothCondition
0,0;0,0;21,9325315;482,3092293;0,0;0,6601;25,09803963;80,0;102,0;804,0;7,340000153;11,0;-0,2734;13,76141834;0;;;;SmoothCondition
0,0;0,0;20,94924553;466,1946245;0,0;0,6992;26,27450943;80,0;102,0;804,0;7,630000114;11,0;-0,2773;13,76141834;0;;;;SmoothCondition
0,0;0,0;19,99973661;450,7241761;0,0;0,7343;24,70588303;80,0;102,0;797,0;7,599999905;11,0;-0,2812;13,76141834;0;;;;SmoothCondition
0,0;0,0;19,0464746;433,1296968;0,0;0,7461;25,09803963;80,0;102,0;797,0;6,849999905;11,0;-0,2891;13,76141834;0;;;;SmoothCondition
0,0;0,0;18,09321259;413,686997;0,0;0,664;26,66666794;80,0;102,0;804,0;7,360000134;11,0;-0,2422;13,76141834;0;;;;SmoothCondition
0,0;0,0;17,15120966;393,3054828;0,0;0,5703;24,70588303;80,0;102,0;796,0;7,360000134;11,0;-0,1953;13,76141834;0;;;;SmoothCondition
0,0;0,0;16,19794764;370,1881713;0,0;0,5625;25,88235283;80,0;102,0;808,0;7,599999905;11,0;-0,1875;13,76141834;0;;;;SmoothCondition
0,0;0,0;15,22592063;343,5996876;0,0;0,4727;26,66666794;80,0;102,0;800,0;7,460000038;11,0;-0,1484;13,76141834;0;;;;SmoothCondition
0,0;0,0;14,23137565;313,0397787;0,0;0,4297;25,09803963;80,0;101,0;797,0;6,619999886;12,0;-0,1328;13,76141834;0;;;;SmoothCondition
